id,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,Entrance Type,Entry,ADA,Free Crossover,Entrance Latitude,Entrance Longitude
550,Broadway,Union Square,L,N,Q,R,4,5,6,,,,,Stair,0,1,1,40.735311,-73.990265
551,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.701938,-74.012588
552,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.702108,-74.012642
553,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.702108,-74.012642
554,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.704015,-74.013284
555,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.704114,-74.013
556,Broadway,Whitehall St,R,1,,,,,,,,,,Stair,1,0,1,40.704096,-74.013293
557,Broadway Jamaica,104th St-102nd St,J,Z,,,,,,,,,,Stair,1,0,1,40.695033,-73.843298
558,Broadway Jamaica,104th St-102nd St,J,Z,,,,,,,,,,Stair,1,0,1,40.695267,-73.843223
559,Broadway Jamaica,111th St,J,,,,,,,,,,,Stair,1,0,1,40.696771,-73.837042
560,Broadway Jamaica,111th St,J,,,,,,,,,,,Stair,1,0,1,40.697055,-73.837156
561,Broadway Jamaica,121st St,J,Z,,,,,,,,,,Stair,1,0,1,40.700254,-73.829332
562,Broadway Jamaica,121st St,J,Z,,,,,,,,,,Stair,1,0,1,40.70052,-73.829231
563,Broadway Jamaica,121st St,J,Z,,,,,,,,,,Stair,1,0,1,40.700808,-73.82739
564,Broadway Jamaica,121st St,J,Z,,,,,,,,,,Stair,0,0,1,40.700596,-73.827239
565,Broadway Jamaica,Alabama Av,J,,,,,,,,,,,Stair,1,0,1,40.676755,-73.899834
566,Broadway Jamaica,Alabama Av,J,,,,,,,,,,,Stair,1,0,1,40.676803,-73.89951
567,Broadway Jamaica,Chauncey St,J,Z,,,,,,,,,,Stair,1,0,1,40.683313,-73.911334
568,Broadway Jamaica,Chauncey St,J,Z,,,,,,,,,,Stair,1,0,1,40.683417,-73.911242
569,Broadway Jamaica,Cleveland St,J,,,,,,,,,,,Stair,1,0,1,40.679656,-73.885731
570,Broadway Jamaica,Cleveland St,J,,,,,,,,,,,Stair,1,0,1,40.67953,-73.885716
571,Broadway Jamaica,Crescent St,J,Z,,,,,,,,,,Stair,1,0,1,40.683478,-73.872548
572,Broadway Jamaica,Crescent St,J,Z,,,,,,,,,,Stair,1,0,1,40.683588,-73.8726
573,Broadway Jamaica,Cypress Hills,J,,,,,,,,,,,Stair,1,0,1,40.690142,-73.87163
574,Broadway Jamaica,Cypress Hills,J,,,,,,,,,,,Stair,1,0,1,40.68947,-73.873449
575,Broadway Jamaica,Cypress Hills,J,,,,,,,,,,,Stair,1,0,1,40.689596,-73.873555
576,Broadway Jamaica,Elderts Lane-75th St,J,Z,,,,,,,,,,Stair,1,0,1,40.691285,-73.866425
577,Broadway Jamaica,Elderts Lane-75th St,J,Z,,,,,,,,,,Stair,1,0,1,40.691479,-73.86661
578,Broadway Jamaica,Flushing Av,J,M,,,,,,,,,,Elevator,1,1,1,40.700629,-73.941995
579,Broadway Jamaica,Flushing Av,J,M,,,,,,,,,,Elevator,1,1,1,40.70072,-73.941672
580,Broadway Jamaica,Flushing Av,J,M,,,,,,,,,,Stair,1,1,1,40.700634,-73.942173
581,Broadway Jamaica,Flushing Av,J,M,,,,,,,,,,Stair,1,1,1,40.700847,-73.94171
582,Broadway Jamaica,Forest Parkway-85th St,J,,,,,,,,,,,Stair,1,0,1,40.692381,-73.858975
583,Broadway Jamaica,Forest Parkway-85th St,J,,,,,,,,,,,Stair,1,0,1,40.692666,-73.859098
584,Broadway Jamaica,Gates Av,J,Z,,,,,,,,,,Stair,1,0,1,40.69003,-73.923161
585,Broadway Jamaica,Gates Av,J,Z,,,,,,,,,,Stair,1,0,1,40.690142,-73.923062
586,Broadway Jamaica,Halsey St,J,,,,,,,,,,,Stair,1,0,1,40.685847,-73.915807
587,Broadway Jamaica,Halsey St,J,,,,,,,,,,,Stair,1,0,1,40.685946,-73.915713
588,Broadway Jamaica,Hewes St,J,M,,,,,,,,,,Stair,1,0,1,40.707117,-73.95437
589,Broadway Jamaica,Hewes St,J,M,,,,,,,,,,Stair,1,0,1,40.707248,-73.954326
590,Broadway Jamaica,Kosciusko St,J,,,,,,,,,,,Stair,1,0,1,40.69293,-73.928257
591,Broadway Jamaica,Kosciusko St,J,,,,,,,,,,,Stair,1,0,1,40.692929,-73.92794
592,Broadway Jamaica,Lorimer St,J,M,,,,,,,,,,Stair,1,0,1,40.704279,-73.948324
593,Broadway Jamaica,Lorimer St,J,M,,,,,,,,,,Stair,1,0,1,40.704396,-73.948223
594,Broadway Jamaica,Lorimer St,J,M,,,,,,,,,,Stair,0,0,1,40.703454,-73.946536
595,Broadway Jamaica,Lorimer St,J,M,,,,,,,,,,Stair,0,0,1,40.703321,-73.946613
596,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Elevator,1,1,0,40.708565,-73.957893
597,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708409,-73.957689
598,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708529,-73.958048
599,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Elevator,1,1,0,40.708293,-73.958044
600,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708788,-73.958826
601,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708271,-73.957749
602,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708403,-73.958124
603,Broadway Jamaica,Marcy Av,J,M,Z,,,,,,,,,Stair,1,1,0,40.708681,-73.958927
604,Broadway Jamaica,Myrtle Av,J,M,Z,,,,,,,,,Stair,1,0,1,40.696893,-73.935461
605,Broadway Jamaica,Myrtle Av,J,M,Z,,,,,,,,,Stair,1,0,1,40.696987,-73.935559
606,Broadway Jamaica,Norwood Av,J,Z,,,,,,,,,,Stair,1,0,1,40.681757,-73.879007
607,Broadway Jamaica,Norwood Av,J,Z,,,,,,,,,,Stair,1,0,1,40.681643,-73.878984
608,Broadway Jamaica,Van Siclen Av,J,Z,,,,,,,,,,Stair,1,0,1,40.677847,-73.891711
609,Broadway Jamaica,Van Siclen Av,J,Z,,,,,,,,,,Stair,1,0,1,40.677864,-73.891566
610,Broadway Jamaica,Woodhaven Blvd,J,Z,,,,,,,,,,Stair,1,0,1,40.693451,-73.852556
611,Broadway Jamaica,Woodhaven Blvd,J,Z,,,,,,,,,,Stair,1,0,1,40.693563,-73.852608
612,Broadway Jamaica,Woodhaven Blvd,J,Z,,,,,,,,,,Stair,1,0,1,40.694077,-73.850476
613,Broadway-7th Ave,103rd St,1,,,,,,,,,,,Stair,1,0,1,40.799282,-73.968679
614,Broadway-7th Ave,103rd St,1,,,,,,,,,,,Stair,1,0,1,40.799142,-73.968314
615,Broadway-7th Ave,103rd St,1,,,,,,,,,,,Stair,1,0,1,40.79941,-73.968612
616,Broadway-7th Ave,103rd St,1,,,,,,,,,,,Stair,1,0,1,40.799223,-73.968271
617,Broadway-7th Ave,103rd St,1,,,,,,,,,,,Stair,0,0,1,40.799584,-73.968091
618,Broadway-7th Ave,116th St-Columbia University,1,,,,,,,,,,,Stair,1,0,1,40.808251,-73.963955
619,Broadway-7th Ave,116th St-Columbia University,1,,,,,,,,,,,Stair,1,0,1,40.808099,-73.963603
620,Broadway-7th Ave,116th St-Columbia University,1,,,,,,,,,,,Stair,1,0,1,40.8084,-73.963845
621,Broadway-7th Ave,116th St-Columbia University,1,,,,,,,,,,,Stair,1,0,1,40.808245,-73.963495
622,Broadway-7th Ave,116th St-Columbia University,1,,,,,,,,,,,Stair,0,0,1,40.807535,-73.964013
623,Broadway-7th Ave,125th St,1,,,,,,,,,,,Escalator,1,0,1,40.815143,-73.958439
624,Broadway-7th Ave,125th St,1,,,,,,,,,,,Escalator,1,0,1,40.815688,-73.958554
625,Broadway-7th Ave,125th St,1,,,,,,,,,,,Escalator,1,0,1,40.815307,-73.958826
626,Broadway-7th Ave,125th St,1,,,,,,,,,,,Stair,1,0,1,40.81523,-73.958366
627,Broadway-7th Ave,137th St-City College,1,,,,,,,,,,,Stair,1,0,0,40.821584,-73.954223
628,Broadway-7th Ave,137th St-City College,1,,,,,,,,,,,Stair,1,0,0,40.821348,-73.954408
629,Broadway-7th Ave,137th St-City College,1,,,,,,,,,,,Stair,1,0,0,40.821454,-73.953856
630,Broadway-7th Ave,137th St-City College,1,,,,,,,,,,,Stair,1,0,0,40.821391,-73.953906
631,Broadway-7th Ave,145th St,1,,,,,,,,,,,Stair,1,0,0,40.826657,-73.95052
632,Broadway-7th Ave,145th St,1,,,,,,,,,,,Stair,1,0,0,40.826199,-73.950392
633,Broadway-7th Ave,145th St,1,,,,,,,,,,,Stair,1,0,0,40.826513,-73.950162
634,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738484,-73.999914
635,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738775,-73.999711
636,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738585,-73.999405
637,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738358,-73.999656
638,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738013,-74.000329
639,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737388,-74.000815
640,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737197,-74.0004
641,Broadway-7th Ave,14th St,F,L,M,1,2,3,,,,,,Stair,0,0,1,40.737846,-73.99993
642,Broadway-7th Ave,157th St,1,,,,,,,,,,,Stair,1,0,0,40.834268,-73.945183
643,Broadway-7th Ave,157th St,1,,,,,,,,,,,Stair,1,0,0,40.834221,-73.945073
644,Broadway-7th Ave,157th St,1,,,,,,,,,,,Stair,1,0,0,40.83386,-73.94462
645,Broadway-7th Ave,157th St,1,,,,,,,,,,,Stair,1,0,0,40.833832,-73.944753
646,Broadway-7th Ave,168th St,A,C,1,,,,,,,,,Stair,1,0,1,40.840859,-73.940209
647,Broadway-7th Ave,168th St,A,C,1,,,,,,,,,Stair,1,0,1,40.841024,-73.940083
648,Broadway-7th Ave,168th St,A,C,1,,,,,,,,,Stair,0,0,1,40.840717,-73.93972
649,Broadway-7th Ave,181st St,1,,,,,,,,,,,Easement,1,0,1,40.849435,-73.933428
650,Broadway-7th Ave,181st St,1,,,,,,,,,,,Stair,1,0,1,40.849098,-73.933747
651,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,1,0,0,40.74092,-73.997698
652,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,1,0,0,40.741015,-73.99758
653,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,1,0,0,40.741081,-73.998105
654,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,1,0,0,40.741206,-73.998035
655,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,0,0,0,40.741783,-73.997557
656,Broadway-7th Ave,18th St,1,,,,,,,,,,,Stair,0,0,0,40.741617,-73.997197
657,Broadway-7th Ave,191st St,1,,,,,,,,,,,Door,1,0,1,40.855374,-73.929536
658,Broadway-7th Ave,191st St,1,,,,,,,,,,,Ramp,1,0,1,40.856413,-73.932605
659,Broadway-7th Ave,207th St,1,,,,,,,,,,,Stair,1,0,0,40.864745,-73.918864
660,Broadway-7th Ave,207th St,1,,,,,,,,,,,Stair,1,0,0,40.864283,-73.919222
661,Broadway-7th Ave,207th St,1,,,,,,,,,,,Stair,1,0,0,40.86423,-73.918951
662,Broadway-7th Ave,207th St,1,,,,,,,,,,,Stair,0,0,0,40.864599,-73.918681
663,Broadway-7th Ave,215th St,1,,,,,,,,,,,Stair,1,0,0,40.869412,-73.915455
664,Broadway-7th Ave,215th St,1,,,,,,,,,,,Stair,1,0,0,40.869793,-73.91517
665,Broadway-7th Ave,215th St,1,,,,,,,,,,,Stair,1,0,0,40.869315,-73.915216
666,Broadway-7th Ave,215th St,1,,,,,,,,,,,Stair,0,0,0,40.869729,-73.914954
667,Broadway-7th Ave,231st St,1,,,,,,,,,,,Stair,1,1,0,40.878775,-73.905024
668,Broadway-7th Ave,231st St,1,,,,,,,,,,,Stair,1,1,0,40.879168,-73.904751
669,Broadway-7th Ave,231st St,1,,,,,,,,,,,Stair,1,1,0,40.878694,-73.904821
670,Broadway-7th Ave,231st St,1,,,,,,,,,,,Stair,1,1,0,40.879091,-73.904538
671,Broadway-7th Ave,238th St,1,,,,,,,,,,,Stair,1,0,0,40.884813,-73.900923
672,Broadway-7th Ave,238th St,1,,,,,,,,,,,Stair,0,0,0,40.884868,-73.900598
673,Broadway-7th Ave,238th St,1,,,,,,,,,,,Stair,0,0,0,40.885226,-73.900439
674,Broadway-7th Ave,23rd St,1,,,,,,,,,,,Stair,1,0,0,40.74391,-73.995608
675,Broadway-7th Ave,23rd St,1,,,,,,,,,,,Stair,1,0,0,40.74412,-73.995348
676,Broadway-7th Ave,23rd St,1,,,,,,,,,,,Stair,1,0,0,40.744017,-73.995901
677,Broadway-7th Ave,23rd St,1,,,,,,,,,,,Stair,1,0,0,40.744313,-73.995811
678,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,1,0,0,40.747264,-73.993611
679,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,1,0,0,40.747392,-73.99351
680,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,0,0,0,40.746787,-73.993955
681,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,0,0,0,40.746594,-73.993555
682,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,1,0,0,40.747036,-73.993138
683,Broadway-7th Ave,28th St,1,,,,,,,,,,,Stair,1,0,0,40.747216,-73.993121
684,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.751046,-73.991271
685,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.749656,-73.99113
686,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.750077,-73.99082
687,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.750283,-73.99065
688,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Stair,1,1,1,40.750313,-73.990854
689,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Stair,1,1,1,40.750476,-73.991254
690,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Stair,1,1,1,40.750982,-73.990899
691,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Stair,1,1,1,40.751187,-73.990791
692,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.74979,-73.991721
693,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Easement,1,1,1,40.75081,-73.990481
694,Broadway-7th Ave,34th St,1,2,3,,,,,,,,,Stair,1,1,1,40.75102,-73.990323
695,Broadway-7th Ave,50th St,1,,,,,,,,,,,Stair,1,0,0,40.761111,-73.983436
696,Broadway-7th Ave,50th St,1,,,,,,,,,,,Stair,1,0,0,40.761282,-73.983853
697,Broadway-7th Ave,50th St,1,,,,,,,,,,,Stair,1,0,0,40.761212,-73.983357
698,Broadway-7th Ave,50th St,1,,,,,,,,,,,Stair,1,0,0,40.761367,-73.983782
699,Broadway-7th Ave,50th St,1,,,,,,,,,,,Easement,1,0,0,40.761432,-73.98437
700,Broadway-7th Ave,50th St,1,,,,,,,,,,,Easement,1,0,0,40.761561,-73.984154
701,Broadway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,,,Stair,1,1,1,40.768777,-73.982106
702,Broadway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,,,Stair,1,1,1,40.769227,-73.9824
703,Broadway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,,,Stair,1,1,1,40.769365,-73.982392
704,Broadway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,,,Stair,0,1,1,40.767654,-73.981423
705,Broadway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,,,Stair,0,1,1,40.767642,-73.981235
706,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Elevator,1,1,1,40.773738,-73.982448
707,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Stair,1,1,1,40.773829,-73.982433
708,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Stair,1,1,1,40.773576,-73.982425
709,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Elevator,1,1,1,40.773536,-73.982006
710,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Stair,1,1,1,40.773457,-73.982004
711,Broadway-7th Ave,66th St-Lincoln Center,1,,,,,,,,,,,Stair,1,1,1,40.773682,-73.982015
712,Broadway-7th Ave,72nd St,1,2,3,,,,,,,,,Door,1,1,1,40.779146,-73.981822
713,Broadway-7th Ave,72nd St,1,2,3,,,,,,,,,Door,1,1,1,40.778875,-73.981877
714,Broadway-7th Ave,72nd St,1,2,3,,,,,,,,,Door,1,1,1,40.778585,-73.981923
715,Broadway-7th Ave,72nd St,1,2,3,,,,,,,,,Door,0,1,1,40.778437,-73.981947
716,Broadway-7th Ave,79th St,1,,,,,,,,,,,Stair,1,0,0,40.784066,-73.980051
717,Broadway-7th Ave,79th St,1,,,,,,,,,,,Stair,1,0,0,40.783765,-73.980274
718,Broadway-7th Ave,79th St,1,,,,,,,,,,,Stair,1,0,0,40.78362,-73.97991
719,Broadway-7th Ave,79th St,1,,,,,,,,,,,Stair,1,0,0,40.783985,-73.979662
720,Broadway-7th Ave,86th St,1,,,,,,,,,,,Stair,1,0,0,40.788349,-73.976935
721,Broadway-7th Ave,86th St,1,,,,,,,,,,,Stair,1,0,0,40.788515,-73.976718
722,Broadway-7th Ave,86th St,1,,,,,,,,,,,Stair,1,0,0,40.788073,-73.976288
723,Broadway-7th Ave,86th St,1,,,,,,,,,,,Stair,1,0,0,40.788272,-73.976083
724,Broadway-7th Ave,86th St,1,,,,,,,,,,,Stair,1,0,0,40.78902,-73.97633
725,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Door,1,1,1,40.794329,-73.972042
726,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Stair,1,1,1,40.79307,-73.973174
727,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Stair,1,1,1,40.792923,-73.972824
728,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Stair,1,1,1,40.793209,-73.973074
729,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Stair,1,1,1,40.793065,-73.972722
730,Broadway-7th Ave,96th St,1,2,3,,,,,,,,,Door,0,1,1,40.794611,-73.972053
731,Broadway-7th Ave,Canal St,1,,,,,,,,,,,Stair,1,0,0,40.722569,-74.00608
732,Broadway-7th Ave,Canal St,1,,,,,,,,,,,Stair,1,0,0,40.722497,-74.005994
733,Broadway-7th Ave,Canal St,1,,,,,,,,,,,Stair,1,0,0,40.722932,-74.00662
734,Broadway-7th Ave,Canal St,1,,,,,,,,,,,Stair,1,0,0,40.722878,-74.006518
735,Broadway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,,,Stair,1,0,0,40.80439,-73.966786
736,Broadway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,,,Stair,1,0,0,40.803926,-73.966647
737,Broadway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,,,Stair,1,0,0,40.804257,-73.966422
738,Broadway-7th Ave,Chambers St,1,2,3,,,,,,,,,Stair,1,1,1,40.715444,-74.009453
739,Broadway-7th Ave,Chambers St,1,2,3,,,,,,,,,Stair,1,1,1,40.715349,-74.009211
740,Broadway-7th Ave,Chambers St,1,2,3,,,,,,,,,Stair,1,1,1,40.715736,-74.009328
741,Broadway-7th Ave,Chambers St,1,2,3,,,,,,,,,Stair,1,1,1,40.715576,-74.009031
742,Broadway-7th Ave,Chambers St,1,2,3,,,,,,,,,Stair,1,1,1,40.715539,-74.009427
743,Broadway-7th Ave,Christopher St,1,,,,,,,,,,,Stair,1,0,0,40.733402,-74.002748
744,Broadway-7th Ave,Christopher St,1,,,,,,,,,,,Stair,1,0,0,40.733515,-74.003147
745,Broadway-7th Ave,Christopher St,1,,,,,,,,,,,Stair,1,0,0,40.733467,-74.003076
746,Broadway-7th Ave,Christopher St,1,,,,,,,,,,,Stair,1,0,0,40.733634,-74.003123
747,Broadway-7th Ave,Christopher St,1,,,,,,,,,,,Stair,1,0,0,40.733652,-74.003006
748,Broadway-7th Ave,Dyckman St,1,,,,,,,,,,,Stair,1,0,1,40.861183,-73.92511
749,Broadway-7th Ave,Dyckman St,1,,,,,,,,,,,Stair,1,0,1,40.861187,-73.925078
750,Broadway-7th Ave,Franklin St,1,,,,,,,,,,,Stair,1,0,0,40.719001,-74.006675
751,Broadway-7th Ave,Franklin St,1,,,,,,,,,,,Stair,0,0,0,40.719918,-74.00662
752,Broadway-7th Ave,Franklin St,1,,,,,,,,,,,Stair,1,0,0,40.718965,-74.007121
753,Broadway-7th Ave,Franklin St,1,,,,,,,,,,,Stair,1,0,0,40.719251,-74.007058
754,Broadway-7th Ave,Franklin St,1,,,,,,,,,,,Stair,0,0,0,40.719888,-74.006925
755,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.728472,-74.005188
756,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.728656,-74.005086
757,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.727739,-74.005305
758,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.727989,-74.005258
759,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.72784,-74.005681
760,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.727983,-74.00565
761,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.728561,-74.00554
762,Broadway-7th Ave,Houston St,1,,,,,,,,,,,Stair,1,0,0,40.728686,-74.005517
763,Broadway-7th Ave,Marble Hill-225th St,1,,,,,,,,,,,Stair,1,0,0,40.874437,-73.910529
764,Broadway-7th Ave,Marble Hill-225th St,1,,,,,,,,,,,Stair,1,0,0,40.874308,-73.909795
765,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,1,0,0,40.708107,-74.013445
766,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,1,0,0,40.706493,-74.014319
767,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,1,0,0,40.706527,-74.014144
768,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,1,0,0,40.706597,-74.014115
769,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,1,0,0,40.707564,-74.013853
770,Broadway-7th Ave,Rector St,1,,,,,,,,,,,Stair,0,0,0,40.708191,-74.013582
771,Broadway-7th Ave,South Ferry,R,1,,,,,,,,,,Elevator,1,1,1,40.702033,-74.013149
772,Broadway-7th Ave,South Ferry,R,1,,,,,,,,,,Elevator,1,1,1,40.702033,-74.013149
773,Broadway-7th Ave,South Ferry,R,1,,,,,,,,,,Escalator,1,1,1,40.701961,-74.013397
774,Broadway-7th Ave,South Ferry,R,1,,,,,,,,,,Escalator,1,1,1,40.701961,-74.013397
775,Broadway-7th Ave,South Ferry,R,1,,,,,,,,,,Stair,0,1,1,40.701313,-74.013479
776,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Easement,1,1,1,40.756241,-73.987133
777,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.756042,-73.987242
778,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Easement,1,1,1,40.754691,-73.988067
779,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.754568,-73.987827
780,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.755554,-73.987679
781,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.755575,-73.986311
782,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Easement,1,1,1,40.755747,-73.986875
783,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.755248,-73.987362
784,Broadway-7th Ave,Times Square,A,C,E,N,Q,R,S,1,2,3,7,Stair,1,1,1,40.755334,-73.9872
785,Broadway-7th Ave,Van Cortlandt Park-242nd St,1,,,,,,,,,,,Stair,1,0,1,40.889783,-73.898432
786,Broadway-7th Ave,Van Cortlandt Park-242nd St,1,,,,,,,,,,,Stair,1,0,1,40.889683,-73.897925
787,Broadway-7th Ave,Van Cortlandt Park-242nd St,1,,,,,,,,,,,Stair,1,0,1,40.890136,-73.898257
788,Broadway-7th Ave,Van Cortlandt Park-242nd St,1,,,,,,,,,,,Stair,1,0,1,40.889946,-73.897798
789,Canarsie,1st Av,L,,,,,,,,,,,Stair,1,0,0,40.731397,-73.982112
790,Canarsie,1st Av,L,,,,,,,,,,,Stair,1,0,0,40.731483,-73.982145
791,Canarsie,1st Av,L,,,,,,,,,,,Stair,1,0,0,40.73105,-73.982625
792,Canarsie,1st Av,L,,,,,,,,,,,Stair,1,0,0,40.731118,-73.982563
793,Canarsie,3rd Av,L,,,,,,,,,,,Stair,1,0,0,40.732961,-73.986657
794,Canarsie,3rd Av,L,,,,,,,,,,,Stair,1,0,0,40.733134,-73.987041
795,Canarsie,3rd Av,L,,,,,,,,,,,Stair,1,0,0,40.733122,-73.986548
796,Canarsie,3rd Av,L,,,,,,,,,,,Stair,1,0,0,40.733277,-73.986931
797,Canarsie,6th Av,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737197,-73.996704
798,Canarsie,6th Av,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737149,-73.996578
799,Canarsie,8th Av,A,C,E,L,,,,,,,,Stair,1,1,1,40.73955,-74.002389
800,Canarsie,8th Av,A,C,E,L,,,,,,,,Stair,1,1,1,40.739734,-74.002804
801,Canarsie,Atlantic Av,L,,,,,,,,,,,Stair,1,0,1,40.67538,-73.902612
802,Canarsie,Atlantic Av,L,,,,,,,,,,,Stair,1,0,1,40.675609,-73.902767
803,Canarsie,Atlantic Av,L,,,,,,,,,,,Stair,1,0,1,40.675607,-73.902672
804,Canarsie,Bedford Av,L,,,,,,,,,,,Stair,1,0,1,40.717714,-73.957695
805,Canarsie,Bedford Av,L,,,,,,,,,,,Stair,1,0,1,40.717821,-73.957568
806,Canarsie,Bedford Av,L,,,,,,,,,,,Stair,1,0,1,40.716888,-73.956367
807,Canarsie,Bedford Av,L,,,,,,,,,,,Stair,1,0,1,40.716991,-73.956257
808,Canarsie,Bushwick Av,L,,,,,,,,,,,Door,1,0,1,40.6823,-73.905149
809,Canarsie,Canarsie - Rockaway Parkway,L,,,,,,,,,,,Door,1,1,1,40.64556,-73.902524
810,Canarsie,Canarsie - Rockaway Parkway,L,,,,,,,,,,,Door,1,1,1,40.64556,-73.902524
811,Canarsie,Canarsie - Rockaway Parkway,L,,,,,,,,,,,Walkway,1,1,1,40.645806,-73.901414
812,Canarsie,DeKalb Av,L,,,,,,,,,,,Stair,1,0,1,40.704153,-73.919273
